Type	Filename	Filename with path	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	186	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	186	5	4	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	226	10	9	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	209	12	11	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	186	38	37	1	3673	3673	 The object addressed by the pointer parameter 'Data' is not modified and so the pointer could be of type 'pointer to const'.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3673.html		Rule-8.13	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	189	44	43	1	2707	2707	 Apparent: Allocated memory is not deallocated.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2707.html		Rule-22.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	208	18	17	0	1581	1581	 memory deallocated here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	208	5	4	0	1581	1581	 memory deallocated here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	216	5	4	0	1581	1581	 memory deallocated here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	222	5	4	0	1581	1581	 memory deallocated here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	189	44	43	1	5118	5118	 Use of memory allocation or deallocation function: calloc, malloc, realloc or free.	C:\Vector\tools\PRQA\doc-en_US\messages\5118.html		Rule-21.3	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	3	2	1	3200	3200	 'memcpy' returns a value which is not being used.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3200.html		Rule-17.7	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	11	10	1	2812	2812	 Apparent: Dereference of NULL pointer.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2812.html		Dir-4.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	11	10	0	1574	1574	 Viable path.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	192	7	6	0	1582	1582	 Previously seen here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	11	10	1	315	0315	 [I] Implicit conversion from a pointer to object type to a pointer to void.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0315.html		Dir-1.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	20	19	1	2812	2812	 Apparent: Dereference of NULL pointer.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2812.html		Dir-4.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	20	19	0	1574	1574	 Viable path.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	192	7	6	0	1582	1582	 Previously seen here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	198	28	27	1	315	0315	 [I] Implicit conversion from a pointer to object type to a pointer to void.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0315.html		Dir-1.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	208	32	31	1	3226	3226	 The result of an assignment is being used in an arithmetic operation or another assigning operation.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3226.html		Rule-13.4	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	241	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	241	5	4	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	292	10	9	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	250	12	11	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	289	5	4	1	5118	5118	 Use of memory allocation or deallocation function: calloc, malloc, realloc or free.	C:\Vector\tools\PRQA\doc-en_US\messages\5118.html		Rule-21.3	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	289	5	4	1	2721	2721	 Definite: Deallocation of non dynamic memory.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2721.html		Rule-22.2	M3CM-1
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	289	10	9	1	315	0315	 [I] Implicit conversion from a pointer to object type to a pointer to void.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\0315.html		Dir-1.1	M3CM-2
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	310	19	18	1	2889	2889	 This function has more than one 'return' path.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\2889.html		Rule-15.5	M3CM-3
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	324	12	11	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	319	12	11	0	1572	1572	 Return statement here.			CMN-0.5	CMN-0
++  WARNING ++	linked_list.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\linked_list.c	313	44	43	1	1339	1339	 Evaluating the address of the parameter 'searchData'.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\1339.html		Rule-17.8	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	26	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	29	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	37	13	12	1	3205	3205	 The identifier 'RED' is not used and could be removed.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3205.html		Rule-2.3	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	37	18	17	1	3205	3205	 The identifier 'GREEN' is not used and could be removed.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3205.html		Rule-2.3	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	41	13	12	1	3205	3205	 The identifier 'MONDAY' is not used and could be removed.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3205.html		Rule-2.3	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	41	21	20	1	3205	3205	 The identifier 'TUESDAY' is not used and could be removed.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3205.html		Rule-2.3	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	41	41	40	1	3205	3205	 The identifier 'THURSDAY' is not used and could be removed.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3205.html		Rule-2.3	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	48	19	18	1	3218	3218	 File scope static, 'CurrentColor', is only accessed in one function.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3218.html		Rule-8.9	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	49	18	17	1	3218	3218	 File scope static, 'CurrentDay', is only accessed in one function.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3218.html		Rule-8.9	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	52	27	26	1	3218	3218	 File scope static, 'P', is only accessed in one function.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3218.html		Rule-8.9	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	103	0	4294967295	1	5209	5209	 Use of basic type 'int'.	C:\Vector\tools\PRQA\doc-en_US\messages\5209.html		Dir-4.6	M3CM-3
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	103	12	11	1	3219	3219	 Static function 'doMath()' is not used within this translation unit.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3219.html		Rule-2.1	M3CM-2
++  WARNING ++	whitebox.c	C:\Users\vaprti\vector\github\PointOfSales_v2\CurrentRelease\utils\src\whitebox.c	120	6	5	1	3408	3408	 'Initialize' has external linkage and is being defined without any previous declaration.	C:\vector\tools\PRQA\PRQA-Framework-2.2.0\components\qac-9.3.1\doc-en_US\messages\3408.html		Rule-8.4	M3CM-2
